,trial_id,country_name,recruitment_status,country_iso3
11134,3455,France,"Ongoing, recruiting",FRA
11135,3455,Sweden,"Ongoing, recruiting",SWE
11136,3455,Poland,"Authorised, recruiting",POL
11137,3455,Italy,"Ongoing, recruiting",ITA
11138,3455,Romania,"Ongoing, recruiting",ROU
11139,3456,France,"Ongoing, recruiting",FRA
11140,3457,Norway,"Authorised, recruitment pending",NOR
11141,3457,Spain,"Authorised, recruitment pending",ESP
11142,3457,Netherlands,"Authorised, recruitment pending",NLD
11143,3458,France,Ended,FRA
11144,3458,Finland,Ended,FIN
11145,3458,Belgium,Ended,BEL
11146,3458,Germany,Ended,DEU
11147,3459,Netherlands,"Ongoing, recruiting",NLD
11148,3459,Spain,"Ongoing, recruiting",ESP
11149,3459,France,"Ongoing, recruiting",FRA
11150,3459,Italy,"Ongoing, recruiting",ITA
11151,3459,Germany,"Ongoing, recruiting",DEU
11152,3460,Czechia,"Ongoing, recruiting",CZE
11153,3461,Denmark,Ended,DNK
11154,3462,Finland,"Ongoing, recruiting",FIN
11155,3463,Denmark,"Authorised, recruitment pending",DNK
11156,3463,Sweden,"Ongoing, recruiting",SWE
11157,3463,Norway,"Authorised, recruitment pending",NOR
11158,3463,Germany,"Ongoing, recruiting",DEU
11159,3463,Spain,"Ongoing, recruiting",ESP
11160,3464,Spain,Ended,ESP
11161,3465,Netherlands,Not authorised,NLD
11162,3466,Italy,"Authorised, recruiting",ITA
11163,3466,Hungary,"Ongoing, recruiting",HUN
11164,3466,Spain,"Ongoing, recruiting",ESP
11165,3466,Czechia,"Ongoing, recruiting",CZE
11166,3466,Germany,"Ongoing, recruiting",DEU
11167,3466,Poland,"Ongoing, recruiting",POL
11168,3466,France,"Ongoing, recruiting",FRA
11169,3467,France,"Ongoing, recruitment ended",FRA
11170,3467,Spain,"Ongoing, recruitment ended",ESP
11171,3468,Bulgaria,"Ongoing, recruiting",BGR
11172,3468,Czechia,"Ongoing, recruiting",CZE
11173,3468,Germany,"Ongoing, recruiting",DEU
11174,3468,Poland,"Ongoing, recruiting",POL
11175,3468,Hungary,"Ongoing, recruiting",HUN
11176,3469,France,"Authorised, recruiting",FRA
11177,3469,Netherlands,"Ongoing, recruiting",NLD
11178,3470,Spain,"Authorised, recruitment pending",ESP
11179,3471,Italy,"Ongoing, recruiting",ITA
11180,3472,France,"Ongoing, recruiting",FRA
11181,3472,Sweden,"Ongoing, recruiting",SWE
11182,3472,Bulgaria,Ended,BGR
11183,3472,Romania,Ended,ROU
11184,3472,Greece,"Ongoing, recruiting",GRC
11185,3472,Italy,"Ongoing, recruiting",ITA
11186,3472,Germany,"Ongoing, recruiting",DEU
11187,3472,Spain,Ended,ESP
11188,3472,Czechia,"Ongoing, recruiting",CZE
11189,3472,Poland,"Ongoing, recruiting",POL
11190,3472,Denmark,"Ongoing, recruiting",DNK
11191,3472,Slovakia,Ended,SVK
11192,3472,Belgium,"Ongoing, recruiting",BEL
11193,3472,Hungary,"Ongoing, recruiting",HUN
11194,3473,Italy,"Ongoing, recruitment ended",ITA
11195,3474,Norway,Temporarily halted,NOR
11196,3475,Italy,"Ongoing, recruiting",ITA
11197,3475,Spain,"Ongoing, recruiting",ESP
11198,3476,Spain,"Ongoing, recruiting",ESP
11199,3476,France,"Ongoing, recruiting",FRA
11200,3477,Poland,"Ongoing, recruitment ended",POL
11201,3477,Italy,"Ongoing, recruitment ended",ITA
11202,3477,France,"Ongoing, recruitment ended",FRA
11203,3477,Spain,"Ongoing, recruitment ended",ESP
11204,3478,Spain,Ended,ESP
11205,3479,Belgium,"Ongoing, recruiting",BEL
11206,3480,Hungary,Ended,HUN
11207,3480,Latvia,Ended,LVA
11208,3480,Bulgaria,Ended,BGR
11209,3480,Slovakia,Ended,SVK
11210,3480,Poland,Ended,POL
11211,3480,Lithuania,Ended,LTU
11212,3481,Belgium,"Ongoing, recruitment ended",BEL
11213,3481,Spain,"Ongoing, recruitment ended",ESP
11214,3481,France,Not authorised,FRA
11215,3481,Italy,"Ongoing, recruitment ended",ITA
11216,3482,Germany,"Ongoing, recruiting",DEU
11217,3482,Italy,"Ongoing, recruiting",ITA
11218,3482,Spain,"Ongoing, recruiting",ESP
11219,3483,Denmark,"Authorised, recruitment pending",DNK
11220,3484,Belgium,"Ongoing, recruiting",BEL
11221,3485,France,"Authorised, recruitment pending",FRA
11222,3486,Italy,"Ongoing, recruiting",ITA
11223,3487,Denmark,"Authorised, recruitment pending",DNK
11224,3488,Czechia,"Authorised, recruitment pending",CZE
11225,3488,Sweden,"Authorised, recruitment pending",SWE
11226,3488,Poland,"Authorised, recruitment pending",POL
11227,3488,Netherlands,"Authorised, recruitment pending",NLD
11228,3488,Greece,"Authorised, recruitment pending",GRC
11229,3488,Latvia,"Authorised, recruitment pending",LVA
11230,3488,Finland,"Authorised, recruitment pending",FIN
11231,3488,Norway,"Authorised, recruitment pending",NOR
11232,3488,Belgium,"Authorised, recruitment pending",BEL
11233,3488,Austria,"Authorised, recruitment pending",AUT
11234,3488,Portugal,"Authorised, recruitment pending",PRT
11235,3488,Romania,"Authorised, recruitment pending",ROU
11236,3488,Italy,"Authorised, recruitment pending",ITA
11237,3488,Estonia,"Authorised, recruitment pending",EST
11238,3488,France,"Authorised, recruitment pending",FRA
11239,3488,Ireland,"Authorised, recruitment pending",IRL
11240,3488,Germany,"Authorised, recruitment pending",DEU
11241,3488,Spain,"Authorised, recruitment pending",ESP
11242,3488,Bulgaria,"Authorised, recruitment pending",BGR
11243,3488,Hungary,"Authorised, recruitment pending",HUN
11244,3489,Denmark,Ended,DNK
11245,3490,Italy,"Authorised, recruitment pending",ITA
11246,3490,Germany,"Authorised, recruitment pending",DEU
11247,3490,Spain,"Ongoing, recruiting",ESP
11248,3490,France,"Ongoing, recruiting",FRA
11249,3491,France,"Authorised, recruitment pending",FRA
11250,3492,Germany,"Ongoing, recruiting",DEU
11251,3492,Spain,"Ongoing, recruiting",ESP
11252,3492,Denmark,"Ongoing, recruiting",DNK
11253,3492,Italy,"Ongoing, recruiting",ITA
11254,3492,Sweden,"Ongoing, recruiting",SWE
11255,3492,France,"Ongoing, recruiting",FRA
11256,3493,Ireland,"Authorised, recruiting",IRL
11257,3493,Spain,"Authorised, recruiting",ESP
11258,3493,France,"Ongoing, recruiting",FRA
11259,3494,France,"Ongoing, recruiting",FRA
11260,3494,Czechia,"Ongoing, recruiting",CZE
11261,3494,Netherlands,"Ongoing, recruiting",NLD
11262,3494,Austria,"Ongoing, recruiting",AUT
11263,3494,Italy,"Ongoing, recruiting",ITA
11264,3494,Finland,"Ongoing, recruiting",FIN
11265,3494,Germany,"Authorised, recruitment pending",DEU
11266,3494,Greece,"Authorised, recruitment pending",GRC
11267,3494,Denmark,"Authorised, recruitment pending",DNK
11268,3494,Belgium,"Authorised, recruitment pending",BEL
11269,3495,Finland,"Ongoing, recruiting",FIN
11270,3495,Sweden,"Ongoing, recruiting",SWE
11271,3495,Denmark,"Ongoing, recruiting",DNK
11272,3495,Netherlands,"Ongoing, recruiting",NLD
11273,3495,Norway,"Ongoing, recruiting",NOR
11274,3495,Belgium,"Ongoing, recruiting",BEL
11275,3495,Lithuania,"Authorised, recruitment pending",LTU
11276,3496,Italy,"Ongoing, recruitment ended",ITA
11277,3496,Czechia,Ended,CZE
11278,3496,Germany,Ended,DEU
11279,3496,Poland,"Ongoing, recruitment ended",POL
11280,3496,Spain,"Ongoing, recruitment ended",ESP
11281,3496,Belgium,Ended,BEL
11282,3496,Netherlands,Ended,NLD
11283,3496,Finland,Ended,FIN
11284,3496,France,Ended,FRA
11285,3497,Poland,"Ongoing, recruiting",POL
11286,3497,Spain,"Ongoing, recruiting",ESP
11287,3497,France,"Ongoing, recruiting",FRA
11288,3497,Germany,"Ongoing, recruiting",DEU
11289,3498,Italy,"Authorised, recruiting",ITA
11290,3498,Austria,"Authorised, recruiting",AUT
11291,3498,Spain,"Authorised, recruiting",ESP
11292,3498,Ireland,"Authorised, recruiting",IRL
11293,3498,Czechia,"Authorised, recruitment pending",CZE
11294,3498,Poland,"Authorised, recruitment pending",POL
11295,3499,France,"Ongoing, recruitment ended",FRA
11296,3499,Italy,"Ongoing, recruitment ended",ITA
11297,3500,Denmark,"Authorised, recruitment pending",DNK
11298,3500,Belgium,"Authorised, recruitment pending",BEL
11299,3500,Netherlands,"Authorised, recruiting",NLD
11300,3501,Romania,"Ongoing, recruiting",ROU
11301,3501,Bulgaria,"Ongoing, recruiting",BGR
11302,3501,Poland,"Authorised, recruitment pending",POL
11303,3502,Netherlands,"Ongoing, recruitment ended",NLD
11304,3502,Spain,"Ongoing, recruitment ended",ESP
11305,3502,Belgium,"Ongoing, recruitment ended",BEL
11306,3502,Italy,"Ongoing, recruitment ended",ITA
11307,3502,Portugal,"Ongoing, recruiting",PRT
11308,3502,France,"Ongoing, recruitment ended",FRA
11309,3502,Poland,Ended,POL
11310,3503,Spain,Ended,ESP
11311,3503,Italy,Ended,ITA
11312,3504,Poland,"Authorised, recruitment pending",POL
11313,3505,Spain,"Ongoing, recruiting",ESP
11314,3505,Germany,"Ongoing, recruiting",DEU
11315,3506,Spain,"Ongoing, recruiting",ESP
11316,3506,France,"Ongoing, recruiting",FRA
11317,3507,Hungary,Ended,HUN
11318,3507,Belgium,Ended,BEL
11319,3507,Germany,Ended,DEU
11320,3507,Sweden,Ended,SWE
11321,3507,Spain,Ended,ESP
11322,3507,France,Ended,FRA
11323,3507,Denmark,Ended,DNK
11324,3507,Ireland,Ended,IRL
11325,3507,Italy,Ended,ITA
11326,3507,Poland,Ended,POL
11327,3508,France,"Authorised, recruiting",FRA
11328,3508,Italy,"Ongoing, recruiting",ITA
11329,3508,Poland,"Authorised, recruiting",POL
11330,3508,Germany,"Authorised, recruiting",DEU
11331,3508,Spain,"Authorised, recruiting",ESP
11332,3509,Germany,Ended,DEU
11333,3509,Netherlands,Ended,NLD
11334,3510,Spain,"Ongoing, recruiting",ESP
11335,3511,Spain,"Ongoing, recruiting",ESP
11336,3512,Spain,"Ongoing, recruiting",ESP
11337,3512,Netherlands,"Ongoing, recruiting",NLD
11338,3512,France,"Ongoing, recruiting",FRA
11339,3512,Germany,"Ongoing, recruiting",DEU
11340,3512,Austria,"Ongoing, recruiting",AUT
11341,3512,Belgium,"Ongoing, recruiting",BEL
11342,3512,Italy,"Ongoing, recruiting",ITA
11343,3513,Germany,"Ongoing, recruiting",DEU
11344,3513,Belgium,"Authorised, recruitment pending",BEL
11345,3513,Czechia,"Authorised, recruitment pending",CZE
11346,3513,Italy,"Authorised, recruitment pending",ITA
11347,3514,Spain,"Ongoing, recruiting",ESP
11348,3514,France,"Ongoing, recruiting",FRA
11349,3514,Italy,"Ongoing, recruiting",ITA
11350,3514,Germany,"Ongoing, recruiting",DEU
11351,3514,Belgium,"Ongoing, recruiting",BEL
11352,3514,Ireland,"Ongoing, recruiting",IRL
11353,3514,Netherlands,"Ongoing, recruiting",NLD
11354,3514,Poland,"Ongoing, recruiting",POL
11355,3514,Denmark,"Ongoing, recruiting",DNK
11356,3515,Netherlands,"Authorised, recruitment pending",NLD
11357,3516,Netherlands,Ended,NLD
11358,3516,Spain,"Ongoing, recruitment ended",ESP
11359,3516,Hungary,Ended,HUN
11360,3516,Finland,Ended,FIN
11361,3516,Romania,"Ongoing, recruitment ended",ROU
11362,3516,Italy,Ended,ITA
11363,3516,Germany,"Ongoing, recruitment ended",DEU
11364,3516,Portugal,Ended,PRT
11365,3516,Lithuania,"Ongoing, recruitment ended",LTU
11366,3516,Ireland,Ended,IRL
11367,3516,Austria,Ended,AUT
11368,3516,France,Ended,FRA
11369,3516,Greece,Ended,GRC
11370,3516,Poland,Ended,POL
11371,3517,Spain,"Ongoing, recruiting",ESP
11372,3517,Germany,"Ongoing, recruiting",DEU
11373,3517,Italy,"Authorised, recruitment pending",ITA
11374,3517,Poland,"Ongoing, recruiting",POL
11375,3517,Belgium,"Ongoing, recruiting",BEL
11376,3518,Spain,Ended,ESP
11377,3518,Sweden,Ended,SWE
11378,3518,Netherlands,Ended,NLD
11379,3518,Denmark,Not authorised,DNK
11380,3519,Italy,"Authorised, recruitment pending",ITA
11381,3519,Spain,"Authorised, recruitment pending",ESP
11382,3520,Ireland,Ended,IRL
11383,3521,Netherlands,"Ongoing, recruitment ended",NLD
11384,3521,Denmark,"Ongoing, recruitment ended",DNK
11385,3521,Belgium,"Ongoing, recruitment ended",BEL
11386,3521,France,"Ongoing, recruitment ended",FRA
11387,3521,Italy,Ended,ITA
11388,3521,Spain,"Ongoing, recruitment ended",ESP
11389,3521,Czechia,"Ongoing, recruitment ended",CZE
11390,3521,Germany,Ended,DEU
11391,3521,Poland,"Ongoing, recruitment ended",POL
11392,3522,Spain,"Ongoing, recruitment ended",ESP
11393,3522,France,"Ongoing, recruitment ended",FRA
11394,3522,Belgium,Ended,BEL
11395,3522,Italy,"Ongoing, recruitment ended",ITA
11396,3522,Germany,Ended,DEU
11397,3522,Poland,Ended,POL
11398,3523,Netherlands,"Ongoing, recruitment ended",NLD
11399,3523,France,"Ongoing, recruitment ended",FRA
11400,3523,Italy,"Ongoing, recruitment ended",ITA
11401,3523,Germany,"Ongoing, recruitment ended",DEU
11402,3524,Denmark,Ended,DNK
11403,3524,France,Ended,FRA
11404,3524,Czechia,Ended,CZE
11405,3524,Germany,Ended,DEU
11406,3524,Poland,Ended,POL
11407,3524,Greece,Ended,GRC
11408,3524,Bulgaria,Ended,BGR
11409,3525,Poland,"Ongoing, recruiting",POL
11410,3525,Greece,"Ongoing, recruiting",GRC
11411,3525,Romania,"Ongoing, recruiting",ROU
11412,3526,Ireland,"Authorised, recruitment pending",IRL
11413,3526,Poland,"Authorised, recruitment pending",POL
11414,3526,France,"Authorised, recruitment pending",FRA
11415,3526,Netherlands,"Authorised, recruitment pending",NLD
11416,3526,Spain,"Authorised, recruitment pending",ESP
11417,3526,Italy,"Authorised, recruitment pending",ITA
11418,3526,Germany,"Authorised, recruitment pending",DEU
11419,3526,Belgium,"Authorised, recruitment pending",BEL
11420,3527,Netherlands,"Authorised, recruitment pending",NLD
11421,3527,Germany,"Authorised, recruitment pending",DEU
11422,3527,Spain,"Authorised, recruitment pending",ESP
11423,3527,Italy,"Authorised, recruitment pending",ITA
11424,3527,France,"Authorised, recruitment pending",FRA
11425,3527,Belgium,"Authorised, recruitment pending",BEL
11426,3528,Germany,"Authorised, recruitment pending",DEU
11427,3528,Greece,"Ongoing, recruitment ended",GRC
11428,3528,Netherlands,"Ongoing, recruitment ended",NLD
11429,3528,Czechia,"Authorised, recruitment pending",CZE
11430,3528,France,"Ongoing, recruitment ended",FRA
11431,3528,Austria,"Authorised, recruitment pending",AUT
11432,3528,Denmark,"Ongoing, recruitment ended",DNK
11433,3528,Spain,"Ongoing, recruitment ended",ESP
11434,3528,Italy,"Ongoing, recruitment ended",ITA
11435,3529,Spain,"Ongoing, recruiting",ESP
11436,3530,Netherlands,Ended,NLD
11437,3531,Hungary,"Authorised, recruiting",HUN
11438,3531,Poland,"Ongoing, recruiting",POL
11439,3531,Spain,"Ongoing, recruiting",ESP
11440,3531,France,"Ongoing, recruiting",FRA
11441,3531,Greece,"Ongoing, recruiting",GRC
11442,3531,Germany,"Ongoing, recruiting",DEU
11443,3531,Italy,"Ongoing, recruiting",ITA
11444,3531,Bulgaria,"Ongoing, recruiting",BGR
11445,3531,Denmark,"Authorised, recruitment pending",DNK
11446,3531,Belgium,"Ongoing, recruiting",BEL
11447,3531,Slovakia,"Ongoing, recruiting",SVK
11448,3531,Czechia,"Ongoing, recruiting",CZE
11449,3531,Netherlands,"Ongoing, recruiting",NLD
11450,3531,Austria,"Ongoing, recruiting",AUT
11451,3531,Romania,"Ongoing, recruiting",ROU
11452,3532,Italy,"Authorised, recruitment pending",ITA
11453,3532,France,"Authorised, recruitment pending",FRA
11454,3532,Germany,"Authorised, recruitment pending",DEU
11455,3532,Belgium,"Authorised, recruitment pending",BEL
11456,3532,Spain,"Authorised, recruitment pending",ESP
11457,3532,Netherlands,"Authorised, recruitment pending",NLD
11458,3533,France,"Ongoing, recruiting",FRA
11459,3534,Germany,"Ongoing, recruiting",DEU
11460,3534,Netherlands,"Ongoing, recruiting",NLD
11461,3534,France,"Ongoing, recruiting",FRA
11462,3534,Italy,"Ongoing, recruiting",ITA
11463,3534,Greece,"Ongoing, recruiting",GRC
11464,3534,Belgium,"Ongoing, recruiting",BEL
11465,3534,Spain,"Ongoing, recruiting",ESP
11466,3534,Poland,"Ongoing, recruiting",POL
11467,3534,Czechia,"Authorised, recruiting",CZE
11468,3534,Hungary,"Ongoing, recruiting",HUN
11469,3534,Lithuania,"Ongoing, recruiting",LTU
11470,3534,Portugal,"Ongoing, recruiting",PRT
11471,3535,Norway,"Ongoing, recruiting",NOR
11472,3535,Germany,"Ongoing, recruiting",DEU
11473,3535,Italy,"Ongoing, recruiting",ITA
11474,3536,Slovakia,Ended,SVK
11475,3536,France,"Ongoing, recruitment ended",FRA
11476,3536,Romania,Ended,ROU
11477,3536,Greece,Ended,GRC
11478,3536,Poland,"Ongoing, recruitment ended",POL
11479,3536,Bulgaria,Ended,BGR
11480,3536,Spain,"Ongoing, recruitment ended",ESP
11481,3536,Czechia,"Ongoing, recruitment ended",CZE
11482,3536,Belgium,"Ongoing, recruitment ended",BEL
11483,3536,Hungary,Ended,HUN
11484,3536,Austria,Ended,AUT
11485,3536,Italy,"Ongoing, recruitment ended",ITA
11486,3536,Germany,Ended,DEU
11487,3537,Denmark,"Ongoing, recruiting",DNK
11488,3537,Belgium,"Ongoing, recruiting",BEL
11489,3537,Italy,"Ongoing, recruiting",ITA
11490,3537,Spain,"Ongoing, recruiting",ESP
11491,3538,Finland,"Authorised, recruitment pending",FIN
11492,3538,Spain,"Authorised, recruitment pending",ESP
11493,3538,Sweden,"Authorised, recruitment pending",SWE
11494,3538,Italy,"Authorised, recruitment pending",ITA
11495,3538,Denmark,"Authorised, recruitment pending",DNK
11496,3538,Netherlands,"Authorised, recruitment pending",NLD
11497,3538,Belgium,"Authorised, recruitment pending",BEL
11498,3539,Netherlands,Ended,NLD
11499,3539,France,"Ongoing, recruitment ended",FRA
11500,3539,Italy,Ended,ITA
11501,3539,Spain,"Ongoing, recruitment ended",ESP
11502,3539,Belgium,Ended,BEL
11503,3540,France,Ended,FRA
11504,3540,Finland,Ended,FIN
11505,3541,Germany,"Ongoing, recruitment ended",DEU
11506,3541,Romania,Ended,ROU
11507,3541,Hungary,Ended,HUN
11508,3541,Italy,"Ongoing, recruitment ended",ITA
11509,3541,Czechia,Ended,CZE
11510,3541,France,"Ongoing, recruitment ended",FRA
11511,3541,Poland,"Ongoing, recruitment ended",POL
11512,3541,Belgium,"Ongoing, recruitment ended",BEL
11513,3541,Austria,Ended,AUT
11514,3541,Ireland,Ended,IRL
11515,3541,Portugal,"Ongoing, recruitment ended",PRT
11516,3541,Greece,"Ongoing, recruitment ended",GRC
11517,3541,Spain,"Ongoing, recruitment ended",ESP
11518,3541,Netherlands,"Ongoing, recruitment ended",NLD
11519,3542,Belgium,"Ongoing, recruiting",BEL
11520,3542,France,"Ongoing, recruiting",FRA
11521,3543,Germany,"Ongoing, recruiting",DEU
11522,3543,Belgium,Ended,BEL
11523,3543,Italy,"Ongoing, recruiting",ITA
11524,3543,Spain,"Ongoing, recruiting",ESP
11525,3543,Romania,"Ongoing, recruiting",ROU
11526,3543,Slovakia,"Authorised, recruiting",SVK
11527,3543,Poland,"Authorised, recruiting",POL
11528,3544,Spain,Temporarily halted,ESP
11529,3545,France,"Ongoing, recruiting",FRA
11530,3545,Belgium,"Ongoing, recruiting",BEL
11531,3545,Spain,"Ongoing, recruiting",ESP
11532,3545,Poland,"Ongoing, recruiting",POL
11533,3545,Italy,"Ongoing, recruiting",ITA
11534,3545,Netherlands,"Ongoing, recruiting",NLD
11535,3545,Germany,"Ongoing, recruiting",DEU
11536,3546,France,"Ongoing, recruiting",FRA
11537,3546,Austria,Ended,AUT
11538,3546,Sweden,Ended,SWE
11539,3546,Spain,"Ongoing, recruiting",ESP
11540,3546,Belgium,Ended,BEL
11541,3546,Germany,"Ongoing, recruiting",DEU
11542,3546,Denmark,Ended,DNK
11543,3546,Netherlands,"Ongoing, recruiting",NLD
11544,3546,Italy,"Ongoing, recruiting",ITA
11545,3546,Norway,Ended,NOR
11546,3547,Italy,Ended,ITA
11547,3547,Greece,Ended,GRC
11548,3547,Poland,"Ongoing, recruitment ended",POL
11549,3547,Portugal,"Ongoing, recruitment ended",PRT
11550,3547,Spain,"Ongoing, recruitment ended",ESP
11551,3548,Belgium,"Ongoing, recruiting",BEL
11552,3548,Spain,"Authorised, recruitment pending",ESP
11553,3548,Italy,"Authorised, recruitment pending",ITA
11554,3549,Spain,"Ongoing, recruitment ended",ESP
11555,3549,Poland,"Ongoing, recruitment ended",POL
11556,3549,France,"Ongoing, recruitment ended",FRA
11557,3549,Italy,"Ongoing, recruitment ended",ITA
11558,3549,Austria,Ended,AUT
11559,3549,Belgium,"Ongoing, recruitment ended",BEL
11560,3549,Czechia,"Ongoing, recruitment ended",CZE
11561,3549,Germany,"Ongoing, recruitment ended",DEU
11562,3549,Netherlands,Ended,NLD
11563,3550,Norway,"Ongoing, recruitment ended",NOR
11564,3550,Belgium,"Ongoing, recruitment ended",BEL
11565,3550,Greece,"Ongoing, recruitment ended",GRC
11566,3550,Poland,"Ongoing, recruitment ended",POL
11567,3550,Spain,"Ongoing, recruitment ended",ESP
11568,3550,Italy,"Ongoing, recruitment ended",ITA
11569,3550,Czechia,"Ongoing, recruitment ended",CZE
11570,3550,Romania,"Ongoing, recruitment ended",ROU
11571,3550,Netherlands,Ended,NLD
11572,3550,Germany,"Ongoing, recruitment ended",DEU
11573,3550,Hungary,Ended,HUN
11574,3550,Austria,Ended,AUT
11575,3550,France,"Ongoing, recruitment ended",FRA
11576,3551,Spain,"Ongoing, recruitment ended",ESP
11577,3551,Germany,Ended,DEU
11578,3551,Denmark,Ended,DNK
11579,3551,Poland,"Ongoing, recruitment ended",POL
11580,3551,France,"Ongoing, recruitment ended",FRA
11581,3551,Italy,Ended,ITA
11582,3551,Greece,"Ongoing, recruitment ended",GRC
11583,3552,Spain,"Ongoing, recruiting",ESP
11584,3552,France,"Authorised, recruiting",FRA
11585,3552,Italy,"Ongoing, recruiting",ITA
11586,3553,Greece,"Authorised, recruitment pending",GRC
11587,3553,Poland,"Authorised, recruitment pending",POL
11588,3553,Spain,"Ongoing, recruiting",ESP
11589,3553,Austria,"Authorised, recruiting",AUT
